# <a href="http://www.metatopos.org" target="_top">Terug naar de homepage 
# www.metatopos.org / Back to the homepage www.metatopos.org

Foxholsterbosch,Hoogezand-Sappemeer,Groningen
Foxwolde,Noordenveld,Drenthe
Fraamklap,Loppersum,Groningen
Franeker,Franekeradeel,Fryslân
Frankhuis,Zwolle,Overijssel
Fransum,Zuidhorn,Groningen
Frederiksoord,Westerveld,Drenthe
Friens,Boarnsterhim,Fryslân
Frieschepalen,Opsterland,Fryslân
Frieswijk,Deventer,Overijssel
Frik,Heerhugowaard,Noord-Holland
Fromberg,Voerendaal,Limburg
Froombosch,Slochteren,Groningen
Frytum,Zuidhorn,Groningen



Gaaikemadijk,Zuidhorn,Groningen
Gaaikemaweer,Zuidhorn,Groningen
Gaanderen,Doetinchem,Gelderland
Gaarkeuken,Zuidhorn,Groningen
Gaast,Wûnseradiel,Fryslân
Gaastmeer,Wymbritseradiel,Fryslân
Gaete,Drimmelen,Noord-Brabant
Galder,Alphen-Chaam,Noord-Brabant
Gameren,Zaltbommel,Gelderland
Gammelke,Dinkelland,Overijssel
Ganzedijk,Reiderland,Groningen
Ganzert,Buren,Gelderland
Gapinge,Veere,Zeeland
Garderen,Barneveld,Gelderland
Garijp,Tytsjerksteradiel,Fryslân
Garmerwolde,Ten Boer,Groningen
Garminge,Midden-Drenthe,Drenthe
Garnwerd,Winsum,Groningen
Garrelsweer,Loppersum,Groningen
Garreweer,Appingedam,Groningen
Garsthuizen,Loppersum,Groningen
Garyp,Tytsjerksteradiel,Fryslân
Gassel,Cuijk,Noord-Brabant
Gassel,Grave,Noord-Brabant
Gasselte,Aa en Hunze,Drenthe
Gasselterboerveen,Aa en Hunze,Drenthe
Gasselterboerveenschemond,Aa en Hunze,Drenthe
Gasselternijveen,Aa en Hunze,Drenthe
Gasselternijveensche-mond,Aa en Hunze,Drenthe
Gasselternijveenschemond,Aa en Hunze,Drenthe
Gasselternijveenschemond 1e Dwarsdiep,Aa en Hunze,Drenthe
Gasselternijveenschemond 2e Dwarsdiep,Aa en Hunze,Drenthe
Gastel,Cranendonck,Noord-Brabant
Gasteren,Aa en Hunze,Drenthe
Gasthuis,Margraten,Limburg
Gauw,Wymbritseradiel,Fryslân
Gebergte,Someren,Noord-Brabant
Gebroek,Sittard-Geleen,Limburg
Gebroek,Echt-Susteren,Limburg
Geelbroek,Aa en Hunze,Drenthe
Geeneind,Laarbeek,Noord-Brabant
Geer,Breukelen,Utrecht
Geerdijk,Twenterand,Overijssel
Geersbroek,Alphen-Chaam,Noord-Brabant
Geersdijk,Noord-Beveland,Zeeland
Geerstraat,Epe,Gelderland
Geertruidenberg,Geertruidenberg,Noord-Brabant
Geervliet,Bernisse,Zuid-Holland
Gees,Coevorden,Drenthe
Geesbrug,Coevorden,Drenthe
Geesteren,Berkelland,Gelderland
Geesteren,Tubbergen,Overijssel
Geeuwenbrug,Westerveld,Drenthe
Geffen,Maasdonk,Noord-Brabant
Geijsteren,Meerlo-Wanssum,Limburg
Gelderingen,Steenwijkerland,Overijssel
Geldermalsen,Geldermalsen,Gelderland
Gelderse Buurt,Anna Paulowna,Noord-Holland
Gelderswoude,Zoeterwoude,Zuid-Holland
Geldrop,Geldrop-Mierlo,Noord-Brabant
Geleen,Sittard-Geleen,Limburg
Gellicum,Geldermalsen,Gelderland
Geloo,Venlo,Limburg
Gelselaar,Berkelland,Gelderland
Gemert,Gemert-Bakel,Noord-Brabant
Gemonde,Boxtel,Noord-Brabant
Gemonde,Schijndel,Noord-Brabant
Gemonde,Sint-Michielsgestel,Noord-Brabant
Gemonde,Sint-Oedenrode,Noord-Brabant
Genderen,Aalburg,Noord-Brabant
Gendringen,Oude IJsselstreek,Gelderland
Gendt,Lingewaard,Gelderland
Genemuiden,Zwartewaterland,Overijssel
Geneneind,Gemert-Bakel,Noord-Brabant
Gennep,Gennep,Limburg
Genum,Ferwerderadiel,Fryslân
Gerkesklooster,Achtkarspelen,Fryslân
Gerner,Dalfsen,Overijssel
Gersloot,Heerenveen,Fryslân
Gerven,Putten,Gelderland
Gerwen,Nuenen, Gerwen en Nederwetten,Noord-Brabant
Geulhem,Valkenburg aan de Geul,Limburg
Geulle,Meerssen,Limburg
Geuzenveld-Slotermeer,Amsterdam,Noord-Holland
Gever,Haaren,Noord-Brabant
Geverik,Beek,Limburg
Geysteren,Meerlo-Wanssum,Limburg
Giekerk,Tytsjerksteradiel,Fryslân
Gieltjesdorp,Breukelen,Utrecht
Giersbergen,Heusden,Noord-Brabant
Giesbeek,Zevenaar,Gelderland
Giessen,Woudrichem,Noord-Brabant
Giessenburg,Giessenlanden,Zuid-Holland
Giessendam,Hardinxveld-Giessendam,Zuid-Holland
Giessendam/Neder-Hardinxveld,Hardinxveld-Giessendam,Zuid-Holland
Gietelo,Voorst,Gelderland
Gieten,Aa en Hunze,Drenthe
Gieterveen,Aa en Hunze,Drenthe
Gieterzandvoort,Aa en Hunze,Drenthe
Giethmen,Ommen,Overijssel
Giethoorn,Steenwijkerland,Overijssel
Gijsselte,De Wolden,Drenthe
Gijzel,Haaren,Noord-Brabant
Gilze,Gilze en Rijen,Noord-Brabant
Ginderdoor,Alphen-Chaam,Noord-Brabant
Ginderdoor,Laarbeek,Noord-Brabant
Ginneken,Breda,Noord-Brabant
Glane,Losser,Overijssel
Glanerbrug,Enschede,Overijssel
Glimmen,Haren,Groningen
Godlinze,Delfzijl,Groningen
Goedereede,Goedereede,Zuid-Holland
Goënga,Wymbritseradiel,Fryslân
Goëngahuizen,Smallingerland,Fryslân
Goes,Goes,Zeeland
Goidschalxoord,Binnenmaas,Zuid-Holland
Goingarijp,Skarsterlân,Fryslân
Goirle,Goirle,Noord-Brabant
Goldhoorn,Reiderland,Groningen
Gooi,Bronckhorst,Gelderland
Gooium,Wûnseradiel,Fryslân
Goor,Hof van Twente,Overijssel
Gorinchem,Gorinchem,Zuid-Holland
Gorkum,Gorinchem,Zuid-Holland
Gorp,Hilvarenbeek,Noord-Brabant
Gorredijk,Opsterland,Fryslân
Gorssel,Lochem,Gelderland
Gortel,Epe,Gelderland
Gouda,Gouda,Zuid-Holland
Gouderak,Ouderkerk,Zuid-Holland
Goudriaan,Graafstroom,Zuid-Holland
Goudswaard,Korendijk,Zuid-Holland
Goutum,Leeuwarden,Fryslân
Gouwe,Opmeer,Noord-Holland
Graauw,Hulst,Zeeland
Gracht,Gulpen-Wittem,Limburg
Graetheide,Sittard-Geleen,Limburg
Grafhorst,Kampen,Overijssel
Graft,Graft-De Rijp,Noord-Holland
Gramsbergen,Hardenberg,Overijssel
Grashoek,Helden,Limburg
Graswijk,Assen,Drenthe
Grathem,Leudal,Limburg
Grauwe Kat,Wûnseradiel,Fryslân
Grave,Grave,Noord-Brabant
Grazen,Alphen-Chaam,Noord-Brabant
Greffelkamp,Montferland,Gelderland
Greonterp,Wymbritseradiel,Fryslân
Greup,Binnenmaas,Zuid-Holland
Greup,Oud-Beijerland,Zuid-Holland
Grevenberg,Coevorden,Drenthe
Grevenbicht,Sittard-Geleen,Limburg
Griendtsveen,Horst aan de Maas,Limburg
Grijpskerk,Zuidhorn,Groningen
Grijpskerke,Veere,Zeeland
Groede,Sluis,Zeeland
Groenekan,De Bilt,Utrecht
Groenendaal,Apeldoorn,Gelderland
Groenendijk,Oosterhout,Noord-Brabant
Groenewoud,Laarbeek,Noord-Brabant
Groeningen,Boxmeer,Noord-Brabant
Groenlanden,Ubbergen,Gelderland
Groenlo,Oost Gelre,Gelderland
Groenstraat,Hilvarenbeek,Noord-Brabant
Groenveld,Harenkarspel,Noord-Holland
Groenveld,Zijpe,Noord-Holland
Groesbeek,Groesbeek,Gelderland
Groeskuilen,Gemert-Bakel,Noord-Brabant
Groessen,Duiven,Gelderland
Groet,Bergen,Noord-Holland
Groetpolder,Niedorp,Noord-Holland
Grolloo,Aa en Hunze,Drenthe
Groningen,Groningen,Groningen
Gronsveld,Eijsden,Limburg
Groot Agelo,Dinkelland,Overijssel
Groot Dochteren,Lochem,Gelderland
Groot Dorregeest,Uitgeest,Noord-Holland
Groot Genhout,Beek,Limburg
Groot Hitland,Nieuwerkerk aan den IJssel,Zuid-Holland
Groot Loo,Hilvarenbeek,Noord-Brabant
Groot-Ammers,Liesveld,Zuid-Holland
Groot-Oever,Hardenberg,Overijssel
Groot-Welsden,Margraten,Limburg
Groot Wetsinge,Winsum,Groningen
Groote Hoeven,Someren,Noord-Brabant
Groote Keeten,Zijpe,Noord-Holland
Grootebroek,Stede Broec,Noord-Holland
Grootegast,Grootegast,Groningen
Grootschermer,Schermer,Noord-Holland
Grosthuizen,Koggenland,Noord-Holland
Grote Voort,Hilvarenbeek,Noord-Brabant
Grotel,Gemert-Bakel,Noord-Brabant
Grou,Boarnsterhim,Fryslân
Grouw,Boarnsterhim,Fryslân
Grubbenvorst,Horst aan de Maas,Limburg
Gulpen,Gulpen-Wittem,Limburg
Guttecoven,Sittard-Geleen,Limburg
Gytsjerk,Tytsjerksteradiel,Fryslân



Haaften,Neerijnen,Gelderland
Haagse Beemden,Breda,Noord-Brabant
Haagse Hout,Den Haag,Zuid-Holland
Haaksbergen,Haaksbergen,Overijssel
Haakswold,De Wolden,Drenthe
Haalderen,Lingewaard,Gelderland
Haalweide,De Wolden,Drenthe
Haamstede,Schouwen-Duiveland,Zeeland
Haanrade,Kerkrade,Limburg
Haaren,Haaren,Noord-Brabant
Haarle,Hellendoorn,Overijssel
Haarle,Tubbergen,Overijssel
Haarlem,Haarlem,Noord-Holland
Haarlemmerliede,Haarlemmerliede en Spaarnwoude,Noord-Holland
Haarlo,Berkelland,Gelderland
Haarsteeg,Heusden,Noord-Brabant
Haart,Aalten,Gelderland
Haarzuilens,Utrecht,Utrecht
Haasdal,Nuth,Limburg
Haastrecht,Vlist,Zuid-Holland
Haelen,Leudal,Limburg
Haerst,Zwolle,Overijssel
Hagestein,Vianen,Utrecht
Haghorst,Hilvarenbeek,Noord-Brabant
Haiink,Roosendaal,Noord-Brabant
Halder,Sint-Michielsgestel,Noord-Brabant
Haler,Leudal,Limburg
Halfweg,Emmen,Drenthe
Halfweg,Haarlemmerliede en Spaarnwoude,Noord-Holland
Halfweg,Staphorst,Overijssel
Hall,Brummen,Gelderland
Halle,Bronckhorst,Gelderland
Halle-Heide,Bronckhorst,Gelderland
Halle-Nijman,Bronckhorst,Gelderland
Hallum,Ferwerderadiel,Fryslân
Halsteren,Bergen op Zoom,Noord-Brabant
Halvinkhuizen,Putten,Gelderland
Hamdijk,Reiderland,Groningen
Hamert,Bergen,Limburg
Hamingen,Staphorst,Overijssel
Hammeland,Winsum,Groningen
Handel,Gemert-Bakel,Noord-Brabant
Hanendorp,Epe,Gelderland
Hanetange,Vlagtwedde,Groningen
Hank,Boxmeer,Noord-Brabant
Hank,Werkendam,Noord-Brabant
Hankate,Hellendoorn,Overijssel
Hansweert,Reimerswaal,Zeeland
Hantum,Dongeradeel,Fryslân
Hantumeruitburen,Dongeradeel,Fryslân
Hantumhuizen,Dongeradeel,Fryslân
Hapert,Bladel,Noord-Brabant
Haps,Cuijk,Noord-Brabant
Harbrinkhoek,Tubbergen,Overijssel
Harbrinkhoek-Mariaparochie,Tubbergen,Overijssel
Harculo,Zwolle,Overijssel
Hardegarijp,Tytsjerksteradiel,Fryslân
Hardenberg,Hardenberg,Overijssel
Harderwijk,Harderwijk,Gelderland
Hardeweer,Winsum,Groningen
Hardinxveld-Giessendam,Hardinxveld-Giessendam,Zuid-Holland
Haren,Haren,Groningen
Haren,Oss,Noord-Brabant
Harfsen,Lochem,Gelderland
Hargen,Bergen,Noord-Holland
Harich,Gaasterlân-Sleat,Fryslân
Haringhuizen,Niedorp,Noord-Holland
Harkebuurt,Texel,Noord-Holland
Harkema,Achtkarspelen,Fryslân
Harkezijl,Wûnseradiel,Fryslân
Harkstede,Slochteren,Groningen
Harles,Vaals,Limburg
Harlingen,Harlingen,Fryslân
Harmelen,Woerden,Utrecht
Harpel,Vlagtwedde,Groningen
Harreveld,Oost Gelre,Gelderland
Harskamp,Ede,Gelderland
Harssens,Winsum,Groningen
Hartwerd,Wûnseradiel,Fryslân
Haskerdijken,Skarsterlân,Fryslân
Haskerhorne,Skarsterlân,Fryslân
Hasseberg,Vlagtwedde,Groningen
Hasselo,Hengelo,Overijssel
Hasselt,Zwartewaterland,Overijssel
Hattem,Hattem,Gelderland
Hattemerbroek,Oldebroek,Gelderland
Haule,Ooststellingwerf,Fryslân
Haulerwijk,Ooststellingwerf,Fryslân
Hauwert,Medemblik,Noord-Holland
Havelte,Westerveld,Drenthe
Havelterberg,Meppel,Drenthe
Havelterberg,Westerveld,Drenthe
Havenhoofd,Goedereede,Zuid-Holland
Havixhorst,Meppel,Drenthe
Hayum,Wûnseradiel,Fryslân
Hazeldonk,Zundert,Noord-Brabant
Hazerswoude-Dorp,Rijnwoude,Zuid-Holland
Hazerswoude-Rijndijk,Rijnwoude,Zuid-Holland
Hebrecht,Vlagtwedde,Groningen
Hedel,Maasdriel,Gelderland
Hedikhuizen,Heusden,Noord-Brabant
Hee,Terschelling,Fryslân
Heeg,Wymbritseradiel,Fryslân
Heek,Nuth,Limburg
Heek,Voerendaal,Limburg
Heel,Maasgouw,Limburg
Heelsum,Renkum,Gelderland
Heelweg,Oude IJsselstreek,Gelderland
Heelweg-Oost,Oude IJsselstreek,Gelderland
Heelweg-West,Oude IJsselstreek,Gelderland
Heemserveen,Hardenberg,Overijssel
Heemskerk,Heemskerk,Noord-Holland
Heemstede,Heemstede,Noord-Holland
Heensche Molen,Steenbergen,Noord-Brabant
Heenvliet,Bernisse,Zuid-Holland
Heenweg,Westland,Zuid-Holland
Heer,Maastricht,Limburg
Heerde,Heerde,Gelderland
Heereburen,Zuidhorn,Groningen
Heerenveen,Heerenveen,Fryslân
Heerewaarden,Maasdriel,Gelderland
Heerhugowaard,Heerhugowaard,Noord-Holland
Heerjansdam,Zwijndrecht,Zuid-Holland
Heerle,Roosendaal,Noord-Brabant
Heerlen,Heerlen,Limburg
Heerlerbaan,Heerlen,Limburg
Heerlerheide,Heerlen,Limburg
Heerstaaien,Alphen-Chaam,Noord-Brabant
Hees,De Wolden,Drenthe
Heesakker,Haaren,Noord-Brabant
Heesbeen,Heusden,Noord-Brabant
Heesch,Bernheze,Noord-Brabant
Heeseind,Maasdonk,Noord-Brabant
Heesselt,Neerijnen,Gelderland
Heeswijk,Montfoort,Utrecht
Heeswijk,Bernheze,Noord-Brabant
Heeten,Raalte,Overijssel
Heetveld,Steenwijkerland,Overijssel
Heeze,Heeze-Leende,Noord-Brabant
Hegelsom,Horst aan de Maas,Limburg
Hegge,Epe,Gelderland
Hei- en Boeicop,Zederik,Zuid-Holland
Heibloem,Leudal,Limburg
Heide,Montferland,Gelderland
Heide,Heumen,Gelderland
Heide,Kessel,Limburg
Heide,Echt-Susteren,Limburg
Heide,Venray,Limburg
Heidenhoek,Bronckhorst,Gelderland
Heidenskip It,Nijefurd,Fryslân
Heiduinen,Maasdonk,Noord-Brabant
Heieind,Someren,Noord-Brabant
Heijen,Gennep,Limburg
Heijenrath,Gulpen-Wittem,Limburg
Heijningen,Moerdijk,Noord-Brabant
Heikant,Alphen-Chaam,Noord-Brabant
Heikant,Cranendonck,Noord-Brabant
Heikant,Hulst,Zeeland
Heikant,Laarbeek,Noord-Brabant
Heikant,Oosterhout,Noord-Brabant
Heikant,Someren,Noord-Brabant
Heikant,Tilburg,Noord-Brabant
Heikant,Uden,Noord-Brabant
Heikant,Waalre,Noord-Brabant
Heilig Landstichting,Groesbeek,Gelderland
Heiligerlee,Scheemda,Groningen
Heille,Sluis,Zeeland
Heiloo,Heiloo,Noord-Holland
Heimolen,Bergen op Zoom,Noord-Brabant
Heinenoord,Binnenmaas,Zuid-Holland
Heinkenszand,Borsele,Zeeland
Heino,Raalte,Overijssel
Heistraat,Oosterhout,Noord-Brabant
Hekelingen,Spijkenisse,Zuid-Holland
Hekendorp,Oudewater,Utrecht
Hekkens,Gennep,Limburg
Hekkum,Winsum,Groningen
Helden,Helden,Limburg
Helenaveen,Deurne,Noord-Brabant
Helhuizen,Rijssen-Holten,Overijssel
Helkant,Drimmelen,Noord-Brabant
Hell,Putten,Gelderland
Helle,Gulpen-Wittem,Limburg
Hellebeuk,Voerendaal,Limburg
Hellegat,Zundert,Noord-Brabant
Hellendoorn,Hellendoorn,Overijssel
Hellevoetsluis,Hellevoetsluis,Zuid-Holland
Hellouw,Neerijnen,Gelderland
Hellum,Slochteren,Groningen
Helmond,Helmond,Noord-Brabant
Helvoirt,Haaren,Noord-Brabant
Helwijk,Moerdijk,Noord-Brabant
Hem,Drechterland,Noord-Holland
Hemelum,Nijefurd,Fryslân
Hemert,Wûnseradiel,Fryslân
Hemmen,Overbetuwe,Gelderland
Hempens,Leeuwarden,Fryslân
Hemrik,Opsterland,Fryslân
Hendrik-Ido-Ambacht,Hendrik-Ido-Ambacht,Zuid-Holland
Hengelo,Bronckhorst,Gelderland
Hengelo,Hengelo,Overijssel
Hengevelde,Hof van Twente,Overijssel
Hengforden,Olst-Wijhe,Overijssel
Hengstdijk,Hulst,Zeeland
Hennaard,Littenseradiel,Fryslân
Hensbroek,Koggenland,Noord-Holland
Henxel,Winterswijk,Gelderland
Herbaijum,Franekeradeel,Fryslân
Herfte,Zwolle,Overijssel
Herike,Hof van Twente,Overijssel
Herkenbosch,Roerdalen,Limburg
Herkenrade,Margraten,Limburg
Herkingen,Dirksland,Zuid-Holland
Hernen,Wijchen,Gelderland
Herpen,Oss,Noord-Brabant
Herpt,Heusden,Noord-Brabant
Hersel,Someren,Noord-Brabant
Herten,Roermond,Limburg
Hertme,Borne,Overijssel
Herveld,Overbetuwe,Gelderland
Herwen,Rijnwaarden,Gelderland
Herwijnen,Lingewaal,Gelderland
Herxen,Olst-Wijhe,Overijssel
Hespelaar,Oosterhout,Noord-Brabant
Hessum,Dalfsen,Overijssel
Het Heike,Eersel,Noord-Brabant
Het Hool,Laarbeek,Noord-Brabant
Het Koegras,Den Helder,Noord-Holland
Het Laar,Laarbeek,Noord-Brabant
Het Loo,Apeldoorn,Gelderland
Het Moer,Westerveld,Drenthe
Het Sas,Alphen-Chaam,Noord-Brabant
Het Schier,Westerveld,Drenthe
Het Stift,Dinkelland,Overijssel
Het Wild,Lith,Noord-Brabant
Het Woud,Bergen,Noord-Holland
Heteren,Overbetuwe,Gelderland
Heugem,Maastricht,Limburg
Heukelom,Oisterwijk,Noord-Brabant
Heukelum,Lingewaal,Gelderland
Heumen,Heumen,Gelderland
Heurne,Aalten,Gelderland
Heurne,Berkelland,Gelderland
Heurne,Bronckhorst,Gelderland
Heusden,Asten,Noord-Brabant
Heusden,Heusden,Noord-Brabant
Heusden-Vesting,Heusden,Noord-Brabant
Heuveltje,Tilburg,Noord-Brabant
Heveadorp,Renkum,Gelderland
Heveskes,Delfzijl,Groningen
Heythuysen,Leudal,Limburg
Hezingen,Tubbergen,Overijssel
Hiaure,Dongeradeel,Fryslân
Hichtum,Wûnseradiel,Fryslân
Hidaard,Littenseradiel,Fryslân
Hien,Neder-Betuwe,Gelderland
Hierden,Harderwijk,Gelderland
Hieslum,Wûnseradiel,Fryslân
Hijken,Midden-Drenthe,Drenthe
Hijkersmilde,Midden-Drenthe,Drenthe
Hijlaard,Littenseradiel,Fryslân
Hijum,Leeuwarderadeel,Fryslân
Hilaard,Littenseradiel,Fryslân
Hilakker,Gemert-Bakel,Noord-Brabant
Hill,Werkendam,Noord-Brabant
Hillegersberg-Schiebroek,Rotterdam,Zuid-Holland
Hillegom,Hillegom,Zuid-Holland
Hilleshagen,Gulpen-Wittem,Limburg
Hilvarenbeek,Hilvarenbeek,Noord-Brabant
Hilversum,Hilversum,Noord-Holland
Hindeloopen,Nijefurd,Fryslân
Hingen,Echt-Susteren,Limburg
Hinnaard,Littenseradiel,Fryslân
Hintham,'s-Hertogenbosch,Noord-Brabant
Hippolytushoef,Wieringen,Noord-Holland
Hitzum,Franekeradeel,Fryslân
Hobrede,Zeevang,Noord-Holland
Höchte,Stadskanaal,Groningen
Hoedekenskerke,Borsele,Zeeland
Hoef,Putten,Gelderland
Hoek,Terneuzen,Zeeland
Hoek van Holland,Rotterdam,Zuid-Holland
Hoekdries,Eersel,Noord-Brabant
Hoekje,Zuidhorn,Groningen
Hoekske,Moerdijk,Noord-Brabant
Hoeksmeer,Loppersum,Groningen
Hoenderloo,Apeldoorn,Gelderland
Hoenderloo,Ede,Gelderland
Hoensbroek,Heerlen,Limburg
Hoenzadriel,Maasdriel,Gelderland
Hoevelaken,Nijkerk,Gelderland
Hoeven,Gemert-Bakel,Noord-Brabant
Hoeven,Halderberge,Noord-Brabant
Hoeveneind,Breda,Noord-Brabant
Hof,Bergeijk,Noord-Brabant
Höfke,Gulpen-Wittem,Limburg
Hoge Enk,Elburg,Gelderland
Hoge Hexel,Wierden,Overijssel
Hoge Linthorst,De Wolden,Drenthe
Hogebeintum,Ferwerderadiel,Fryslân
Hogebrug,Reeuwijk,Zuid-Holland
Hogeweg,Kampen,Overijssel
Holk,Nijkerk,Gelderland
Holkerveen,Nijkerk,Gelderland
Hollandsche Rading,De Bilt,Utrecht
Hollandscheveld,Hoogeveen,Drenthe
Hollandsdiep,Roosendaal,Noord-Brabant
Hollebalg,Wieringen,Noord-Holland
Hollum,Ameland,Fryslân
Holset,Vaals,Limburg
Holsloot,Coevorden,Drenthe
Holst,Roerdalen,Limburg
Holt,Dalfsen,Overijssel
Holte,Stadskanaal,Groningen
Holten,Rijssen-Holten,Overijssel
Holterberg,Rijssen-Holten,Overijssel
Holterhoek,Berkelland,Gelderland
Holthe,Midden-Drenthe,Drenthe
Holthees,Boxmeer,Noord-Brabant
Holtheme,Hardenberg,Overijssel
Holthone,Hardenberg,Overijssel
Holthuizen,Montferland,Gelderland
Holtien,Westerveld,Drenthe
Holtinge,Westerveld,Drenthe
Holtland,Westerveld,Drenthe
Holtum,Sittard-Geleen,Limburg
Holwerd,Dongeradeel,Fryslân
Holwierde,Delfzijl,Groningen
Holysloot,Amsterdam,Noord-Holland
Homberg,Horst aan de Maas,Limburg
Hommerts,Wymbritseradiel,Fryslân
Homoet,Overbetuwe,Gelderland
Honderd,Loppersum,Groningen
Hondseind,Alphen-Chaam,Noord-Brabant
Hongerige Wolf,Reiderland,Groningen
Honselersdijk,Westland,Zuid-Holland
Honthem,Margraten,Limburg
Hoofddorp,Haarlemmermeer,Noord-Holland
Hoofdplaat,Sluis,Zeeland
Hoog Buurlo,Apeldoorn,Gelderland
Hoog Kana,Buren,Gelderland
Hoog Soeren,Apeldoorn,Gelderland
Hoog Spul,Hilvarenbeek,Noord-Brabant
Hoog Zuthem,Zwolle,Overijssel
Hoog-Heukelom,Tilburg,Noord-Brabant
Hoog-Keppel,Bronckhorst,Gelderland
Hoogblokland,Giessenlanden,Zuid-Holland
Hoogcruts,Margraten,Limburg
Hooge en Lage Mierde,Reusel-De Mierden,Noord-Brabant
Hooge en Lage Zwaluwe,Drimmelen,Noord-Brabant
Hooge Mierde,Reusel-De Mierden,Noord-Brabant
Hooge Zwaluwe,Drimmelen,Noord-Brabant
Hoogehaar,Coevorden,Drenthe
Hoogeind,Hilvarenbeek,Noord-Brabant
Hoogeind,Tilburg,Noord-Brabant
Hoogeloon,Bladel,Noord-Brabant
Hoogemeeden,Zuidhorn,Groningen
Hoogen-Aarle,Gemert-Bakel,Noord-Brabant
Hoogengraven,Ommen,Overijssel
Hoogenweg,Hardenberg,Overijssel
Hoogerheide,Woensdrecht,Noord-Brabant
Hoogersmilde,Midden-Drenthe,Drenthe
Hoogeveen,Hoogeveen,Drenthe
Hoogezand,Hoogezand-Sappemeer,Groningen
Hooghalen,Midden-Drenthe,Drenthe
Hoogkarspel,Drechterland,Noord-Holland
Hoogkerk,Groningen,Groningen
Hoogland,Amersfoort,Utrecht
Hooglanderveen,Amersfoort,Utrecht
Hoogmade,Jacobswoude,Zuid-Holland
Hoogmeien,Buren,Gelderland
Hoogvliet,Rotterdam,Zuid-Holland
Hoogwoud,Opmeer,Noord-Holland
Hooilanden,Apeldoorn,Gelderland
Hoonhorst,Dalfsen,Overijssel
Hoonte,Berkelland,Gelderland
Hoorn,Heerde,Gelderland
Hoorn,Hoorn,Noord-Holland
Hoorn,Terschelling,Fryslân
Hoornaar,Giessenlanden,Zuid-Holland
Hoornsterzwaag,Heerenveen,Fryslân
Hopel,Kerkrade,Limburg
Horn,Leudal,Limburg
Horn,Stede Broec,Noord-Holland
Hornhuizen,De Marne,Groningen
Horp,Terschelling,Fryslân
Horssen,Druten,Gelderland
Horst,Ermelo,Gelderland
Horst,Horst aan de Maas,Limburg
Horsten,Stadskanaal,Groningen
Hout,Kessel,Limburg
Hout-Blerick,Venlo,Limburg
Houtakker,Hilvarenbeek,Noord-Brabant
Houtdorp,Ermelo,Gelderland
Houten,Houten,Utrecht
Houtgoor,Alphen-Chaam,Noord-Brabant
Houthem,Valkenburg aan de Geul,Limburg
Houthuizen,Horst aan de Maas,Limburg
Houtigehage,Smallingerland,Fryslân
Houwerzijl,De Marne,Groningen
Huijbergen,Woensdrecht,Noord-Brabant
Huinen,Putten,Gelderland
Huins,Littenseradiel,Fryslân
Huis ter Heide,Noordenveld,Drenthe
Huis ter Heide,Zeist,Utrecht
Huisduinen,Den Helder,Noord-Holland
Huisseling,Oss,Noord-Brabant
Huissen,Lingewaard,Gelderland
Huissen-stad,Lingewaard,Gelderland
Huissen-zand,Lingewaard,Gelderland
Huizen,Huizen,Noord-Holland
Huizinge,Loppersum,Groningen
Hulhuizen,Lingewaard,Gelderland
Hulsberg,Nuth,Limburg
Hulsdonk,Roosendaal,Noord-Brabant
Hulsel,Reusel-De Mierden,Noord-Brabant
Hulsen,Hellendoorn,Overijssel
Hulsen,Meerssen,Limburg
Hulsen,Nederweert,Limburg
Hulshorst,Nunspeet,Gelderland
Hulst,Hulst,Zeeland
Hulstheuvel,Uden,Noord-Brabant
Hulten,Gilze en Rijen,Noord-Brabant
Hummelo,Bronckhorst,Gelderland
Humsterland,Zuidhorn,Groningen
Hunnecum,Nuth,Limburg
Húns,Littenseradiel,Fryslân
Hunsel,Leudal,Limburg
Huppel,Winterswijk,Gelderland
Hupsel,Berkelland,Gelderland
Hurdegarijp,Tytsjerksteradiel,Fryslân
Hurdegaryp,Tytsjerksteradiel,Fryslân
Hurpesch,Gulpen-Wittem,Limburg
Hurwenen,Maasdriel,Gelderland



Idaard,Boarnsterhim,Fryslân
Idaerd,Boarnsterhim,Fryslân
Idsegahuizum,Wûnseradiel,Fryslân
Idserdaburen,Wûnseradiel,Fryslân
Idskenhuizen,Skarsterlân,Fryslân
Idzega,Wymbritseradiel,Fryslân
Iens,Littenseradiel,Fryslân
IJhorst,Staphorst,Overijssel
IJlst,Wymbritseradiel,Fryslân
IJmuiden,Velsen,Noord-Holland
IJpecolsga,Wymbritseradiel,Fryslân
IJpelaar,Breda,Noord-Brabant
IJpelaarseind,Breda,Noord-Brabant
IJpelo,Wierden,Overijssel
IJsbrechtum,Sneek,Fryslân
IJsselham,Steenwijkerland,Overijssel
IJsselmonde,Rotterdam,Zuid-Holland
IJsselmuiden,Kampen,Overijssel
IJsselstein,IJsselstein,Utrecht
IJzendijke,Sluis,Zeeland
IJzendoorn,Neder-Betuwe,Gelderland
IJzeren,Valkenburg aan de Geul,Limburg
IJzerlo,Aalten,Gelderland
IJzevoorde,Doetinchem,Gelderland
Ikum,Zuidhorn,Groningen
Illikhoven,Sittard-Geleen,Limburg
Illikhoven,Echt-Susteren,Limburg
Ilpendam,Waterland,Noord-Holland
Imbosch,Rozendaal,Gelderland
Indijk,Wymbritseradiel,Fryslân
Ingber,Gulpen-Wittem,Limburg
